2019-04-15 20:48:18,"Two incredibly brilliant women in the same family!
#Kamala Harris @KamalaHarris #kamala2020 #YesWeKam #KamalaHarris… https://t.co/m1L2N6LpMU",illegitimi non carborundum,
2019-04-15 20:47:20,If your driving home and are into politics then tune in to American Liberty. #politics #1776united #American… https://t.co/NnWf7cxRNh,"Merrick, NY",
2019-04-15 20:45:42,#Trump floats free-Sanctuary City  transport signaling 'green light' to Central American refugees to make the journ… https://t.co/dC2z10Y6j5,"West Coast, New World ",
2019-04-15 20:39:56,"For #Election2020 presidential hopefuls, what they say might be less important than how they say it. My @VOANews re… https://t.co/zLh5hgJBzQ","Washington, DC",
2019-04-15 20:39:09,Wonder how the @nytimes getting a @PulitzerPrizes figures into @POTUS @realDonaldTrump predicting they are going un… https://t.co/0R7SFZBw69,The Molten Core,
2019-04-15 20:33:34,"Illinois has it RIGHT: 
NO Tax Returns? 
THEN you WON'T be on the 2020 Ballot! #TRUMP2020Landside
@SpeakerPelosi… https://t.co/ZhCAo2r4lP",,
2019-04-15 20:32:40,Trump and RNC amass formidable $82 million war chest to take on the America-hating Evil Democrat Party -… https://t.co/FpKqrPEhZD,"Tampa, FL",
2019-04-15 20:31:42,#Poll: Who will Democrats nominate to lose the 2020 presidential election? VOTE &amp; RETWEET! #millionairebernie #creepyunclejoe #election2020,"Georgia, USA",
2019-04-15 20:30:37,"@WhiteHouse Look you can LIE about ALOT of things #Trump and #GOP
- but this isn't one of them. 

We know what we p… https://t.co/8KAbkB0D1b",Southern California ,
2019-04-15 20:29:11,"🇺🇸 #Election2020  🌊

Pete's in.  Now what?

▶️   Make a strong showing in early races 

▶️   Build a campaign infra… https://t.co/AeUpj0ezco",North Carolina,
2019-04-15 20:25:38,I’m devastated to see that the @ESTBLSHMNT has stopped publishing. I’m still immensely proud of the work I did with… https://t.co/vV2lGZbaPZ,"Washington, DC",
2019-04-15 20:23:00,"When are the #RNC and #Republicans going to Trumpet #PromisesMadePromisesKept ???

Before #Election2020 ? https://t.co/qvRnxDnjXK","Scottsdale, Arizona",
2019-04-15 20:17:12,"TONIGHT: #Politics with @sdemarcoii @PADemsChair.

We'll discuss #TheMuellerReport #TaxDay #TaxCuts #TrumpsTaxes… https://t.co/qbhJlu5IyG","Pittsburgh, PA",
2019-04-15 20:15:28,"@PeteButtigieg speaks pretty good Spanish! I'm sure he will further perfect it for the campaign trail, given the st… https://t.co/jx1IDEcsKf",Closer than you think✌🏽,
2019-04-15 20:08:57,"Hillary still wants to be president!  And, in other news, water is still wet and grass is still green. #Election2020 #PoliticsToday",,
2019-04-15 20:07:59,"On this #TaxDay, check out our growing list of #Election2020 presidential candidates' tax returns from @ewarren to… https://t.co/yHtSItsiig","Falls Church, VA",
2019-04-15 20:00:39,(4/4) How could it have been free? I could've stayed in England w/ @NHSEngland where I received BETTER care for FRE… https://t.co/Id61W9P5d3,"Cambridge, England",
2019-04-15 20:00:14,#CoryBooker at hometown rally: 'We can't wait' for justice https://t.co/DxNGXufbJg #Election2020 #Booker,,
2019-04-15 19:50:37,.@JohnDelaney's Q1 #Election2020 numbers posted @FEC https://t.co/lgo1E91001,,
2019-04-15 19:44:55,"The “B”s Have It — #Biden, #Bernie, #Beto, Buttigieg https://t.co/qY09sm67p6 #election2020 #uncategorized #buttagieg","Austin, TX",
2019-04-15 19:44:22,"What she said. 
#racism #implicitbias #denial #election2020 https://t.co/5lq07JsgFz","Providence, RI",
2019-04-15 19:42:29,"Great to see Pete Buttigieg announce his run for #POTUS in #Elections2020,  as the first #LGBTQ candidate, with a v… https://t.co/TBjaNq6iEy",UK,
2019-04-15 19:41:00,#America keep our country booming! Reject #Democrats #liberals who wish to change #USA to a #Socialism country.  En… https://t.co/E4ahrL5b7l,Arkansas,
2019-04-15 19:32:37,@realdonaldtrump is fulfilling his promise to Make America Great Again.  He needs all #Americans to spread the word… https://t.co/dPuBnGEVHu,Arkansas,
2019-04-15 19:30:17,#KirstenGillibrand raises $3 million in first quarter https://t.co/Int2cY8ENl #Election2020 #Gillibrand,,
2019-04-15 19:30:11,"Top Trump Economist Kevin Hassett: Disposable Income Went Up $2,300 Per Individual in 2018 - Expect 3% Growth for N… https://t.co/aG8bqSZ6Rl","Tampa, FL",
2019-04-15 19:30:00,Controversy over @realDonaldTrump ’s idea in order to release #Immigrants into #SanctuaryCities creates more tensio… https://t.co/jz42moC4te,"Santa Ana, CA",
2019-04-15 19:22:03,"Who wins if #Democrats fight each other, if Democrats are divided?

Who is trying to divide Democrats?
See them, kn… https://t.co/ADbSOQTn04",States of America,
2019-04-15 19:16:07,.@JayInslee Q1 campaign finance numbers are in. He reports having raised $2.25M since announcing for president on M… https://t.co/tJNxdbfmo7,"Olympia, Washington",
2019-04-15 19:15:56,Inbox: WA Gov. @JayInslee says he's raised $2.25M for his presidential bid since announcing his candidacy. #waelex… https://t.co/4B1FcBlT67,"Olympia, WA",
2019-04-15 19:08:22,#KamalaHarris releases 15 years of tax returns https://t.co/VEJvZ3rhzL She's released more tax returns than any oth… https://t.co/feBPebmZPE,USA,
2019-04-15 19:05:41,"@AOC Divides Party Even Further And Completely Trashes @JoeBiden
#Election2020
@realDonaldTrump https://t.co/AFiPcuQXA7","Kentucky, USA",
2019-04-15 19:05:09,#KamalaHarris releases 15 years of tax returns https://t.co/RXYs5VycWH She's released more tax returns than any oth… https://t.co/55dmUDkyF6,,
2019-04-15 19:03:59,"Does matriculation from ""deplorable"" involve transition to despicable status? Asking for a friend . . . #Election2020 #PoliticsToday",,
2019-04-15 19:02:20,"US elections: Trump campaign raises over 30 mln USD in first quarter  
#USelections #Trump #campaign #USD #CNN… https://t.co/AX5xwlAjbv",,
2019-04-15 18:57:28,"This could actually be the next President in #Election2020 , checks all the boxes for #Dems and even some GOPers.… https://t.co/24JR7tWwYJ",New York City,
2019-04-15 18:48:09,How the Senate majority leader Mitch McConnell (R-KY) destroyed the Senate. Watch! It's astonishing. America and th… https://t.co/eWjINhmgEp,"Vico Equense, Campania",
2019-04-15 18:45:40,#Republicans are beginning their attack on #MayorPete2020 but they should love him @vocal_creators… https://t.co/5Tg7wBBvlh,,
2019-04-15 18:40:55,@AndrewYang just found out that you were from Upstate NY! We are too! We have a podcast at Finger Lakes CC and woul… https://t.co/Vpqs3Py0rp,"Canandaigua, NY",
2019-04-15 18:39:24,"“Many politicians look in the mirror and see a president. But at least as many look at the television, see peers wi… https://t.co/D7JtOhZ0dT",,
2019-04-15 18:35:07,"@CNN What we do know - many cannot hold a candle to the likes of @amyklobuchar 
#AmyForAmerica #Election2020",,
2019-04-15 18:35:02,Buttigieg Was The Second-Most Mentioned Candidate On Cable Last Week. Sanders Was The First.… https://t.co/U8LL7JorfG,"Austin, TX",
2019-04-15 18:29:28,My recommendations from the most interesting political and current affairs articles from the World Wide Web.… https://t.co/6iDiKiFuFS,London,
2019-04-15 18:26:06,"C L I C K 
VOTE &amp; RT #Polls
#Poll #Election2020 #USAelection
#Trump2020Landslide vs #ThirdParty vs #WriteIn vs… https://t.co/nCzegWqs2C",Poll ,
2019-04-15 18:15:57,"Elizabeth Warren @ewarren: My plan for public lands

#Election2020 #ElizabethWarren #Warren2020

https://t.co/Z7tVlTyEIq",Syracuse,
2019-04-15 18:15:01,Present at the place and moment for this visit. Very excited for @BetoORourke and this #Election2020 season!… https://t.co/cPRG7iR1bR,,
